simulation,generation,optimal_bw,goal_short_bkb,goal_long_bkb,goal_effective_bkb,goal_var,confidence,tracking_rate_short,tracking_rate_effective,success_rate
1,570,80,18.475341796873007,49.75685915356957,49.75685915356957,13.170142319746308,0.9320219917234855,0.23094177246091258,0.6219607394196196,0.4
1,580,80,39.99969479627905,60.18342077048864,60.18342077048864,5.741160095319037,0.9617115494787579,0.49999618495348813,0.752292759631108,0.0
1,590,80,39.940948484289414,59.15285203140684,59.15285203140684,9.247684939268348,0.9511044819271216,0.49926185605361767,0.7394106503925855,0.0
1,600,90,31.181525922728834,46.627006156476774,46.627006156476774,6.719062142812235,0.947335196179758,0.3464613991414315,0.5180778461830753,0.0
1,610,80,29.75628806219902,51.18803297553104,51.18803297553104,14.116324951634395,0.9316196935153195,0.37195360077748774,0.639850412194138,0.6
1,620,80,21.164313517365034,44.02288980925444,44.02288980925444,11.421004769391335,0.9287061710070356,0.26455391896706293,0.5502861226156804,0.0
1,630,80,34.730985690748426,39.600845082192414,39.600845082192414,6.706723750531461,0.9386181858842026,0.4341373211343553,0.4950105635274052,0.0
1,640,90,22.479207492360445,31.27173407001348,31.27173407001348,4.274539486228267,0.9379860919135223,0.24976897213733829,0.3474637118890387,0.0
1,650,90,19.2672632633905,37.46632385204277,37.46632385204277,7.627187671033722,0.931348010895269,0.21408070292656112,0.4162924872449197,0.0
1,660,90,13.078546336219276,35.763031598679135,35.763031598679135,8.150431646880747,0.926073296659483,0.1453171815135475,0.3973670177631015,0.0
1,670,70,13.393265647732703,32.814631350295315,32.814631350295315,6.5393750623795235,0.9277046557702293,0.19133236639618145,0.46878044786136164,0.0
1,680,80,29.901084734156022,48.115005948205436,48.115005948205436,10.46623384904656,0.9369981358279293,0.37376355917695026,0.601437574352568,0.0
1,690,80,17.636717476420745,37.032666967002385,37.032666967002385,6.56034052236736,0.9353104697479914,0.2204589684552593,0.4629083370875298,0.0
1,700,80,22.457737176730163,45.27812334804716,45.27812334804716,9.854340343123827,0.9351644290427659,0.28072171470912705,0.5659765418505895,0.0
1,710,80,36.84539571462095,43.11757038040949,43.11757038040949,6.04648965839751,0.9460476474668756,0.4605674464327619,0.5389696297551186,0.0
1,720,80,37.08854502780464,52.30147735234574,52.30147735234574,12.632902631844024,0.9363668190555224,0.463606812847558,0.6537684669043218,0.5
1,730,70,37.47554611326876,58.38275336237872,58.38275336237872,8.913896627365142,0.9513492857682581,0.5353649444752681,0.8340393337482674,0.8
1,740,80,44.887637882129034,53.53323444025523,53.53323444025523,8.83095438874399,0.9474082641296573,0.5610954735266129,0.6691654305031903,0.0
1,750,70,68.94973692464191,58.893173118868944,68.94973692464191,5.233313117645302,0.9678870340664255,0.9849962417805987,0.9849962417805987,0.6
1,760,80,44.84375238403857,65.66672109244328,65.66672109244328,11.355948047448905,0.9511873449539389,0.5605469048004821,0.820834013655541,0.7
1,770,80,79.99965667680019,78.35445340157935,79.99965667680019,0.24044550735169226,0.9939079093516111,0.9999957084600023,0.9999957084600023,0.9
1,780,80,42.39741298893925,61.46543956019762,61.46543956019762,9.889676947390397,0.9513268114386675,0.5299676623617406,0.7683179945024703,0.7
1,790,70,69.76497581141129,64.76563445646396,69.76497581141129,3.201314018855008,0.9749948753829498,0.9966425115915899,0.9966425115915899,0.7
1,800,80,27.089826916416513,44.66744902680255,44.66744902680255,9.748188919370463,0.9346676852083606,0.3386228364552064,0.5583431128350319,0.0
1,810,70,40.002419818116266,45.52187384480815,45.52187384480815,6.4589965958525015,0.9471227725008685,0.5714631402588038,0.6503124834972592,0.0
1,820,80,29.892120352596727,40.81117298217681,40.81117298217681,7.063850704371008,0.9388577423726137,0.3736515044074591,0.5101396622772101,0.0
1,830,70,21.855440735507194,38.15840471486647,38.15840471486647,6.074751808339688,0.939327604156196,0.3122205819358171,0.5451200673552353,0.0
1,840,60,24.91407750404391,41.79561222244451,41.79561222244451,9.75687069839406,0.9304618466609789,0.4152346250673985,0.6965935370407419,0.7
1,850,70,23.74820940985952,38.01142524236549,38.01142524236549,4.879537577902112,0.9450784195775628,0.33926013442656455,0.5430203606052213,0.0
1,860,90,24.90722029556533,49.038867898014054,49.038867898014054,11.61771651730778,0.9350114452559506,0.2767468921729481,0.5448763099779339,0.0
1,870,80,26.20784993716199,41.54130125907945,41.54130125907945,7.11510378289403,0.9396631388112877,0.32759812421452483,0.5192662657384931,0.0
1,880,80,14.921760204862817,31.794312846865,31.794312846865,6.097835773694077,0.9279301366951951,0.18652200256078522,0.39742891058581253,0.0
1,890,80,29.91319641332037,43.78045136511449,43.78045136511449,8.49826391099116,0.937570641560126,0.37391495516650464,0.5472556420639311,0.0
1,900,90,32.41401629424158,45.27383455520166,45.27383455520166,8.807823453276301,0.9384805695167334,0.3601557366026842,0.5030426061689073,0.0
1,910,90,59.72053139393949,53.65544726565128,59.72053139393949,4.091262794177037,0.9672403370744359,0.663561459932661,0.663561459932661,0.0
1,920,80,21.18638511674134,41.209240768090915,41.209240768090915,8.504636623539588,0.9339096387633498,0.26482981395926675,0.5151155096011364,0.0
1,930,80,22.451114556569966,48.09673662745811,48.09673662745811,11.250905317625023,0.9348071243549274,0.2806389319571246,0.6012092078432263,0.1
1,940,90,24.64789922223634,48.71438484042444,48.71438484042444,13.20912959060021,0.9305727134924818,0.2738655469137371,0.5412709426713826,0.0
1,950,80,20.038707244484346,47.072249426096015,47.072249426096015,8.416099623023488,0.9419479718852025,0.2504838405560543,0.5884031178262001,0.0
1,960,90,27.411994932309614,51.97383866865291,51.97383866865291,11.424809721521694,0.9389372627177393,0.3045777214701068,0.5774870963183657,0.0
1,970,80,24.89775405022076,44.18732222658699,44.18732222658699,9.82030643875251,0.9337771199458429,0.3112219256277595,0.5523415278323374,0.0
1,980,80,24.999999524544208,48.75761599236948,48.75761599236948,7.513655675894998,0.9467733414741905,0.3124999940568026,0.6094701999046185,0.0
1,990,80,69.48943673165613,62.57722286601365,69.48943673165613,4.478106295354568,0.9704470887755969,0.8686179591457016,0.8686179591457016,0.0
