generation,ant_id,bandwidth,delay,hops,is_optimal,optimal_index,is_unique_optimal,quality_score
804,8,10.0,288.0,51,0,-1,0,0.1
804,9,10.0,449.0,81,0,-1,0,0.1
805,0,100.0,32.0,4,1,0,1,1.0
805,1,90.0,27.0,5,0,-1,0,0.9
805,2,20.0,29.0,5,0,-1,0,0.2
805,3,90.0,27.0,5,0,-1,0,0.9
805,4,90.0,27.0,5,0,-1,0,0.9
805,5,90.0,27.0,5,0,-1,0,0.9
805,6,90.0,27.0,5,0,-1,0,0.9
805,7,90.0,27.0,5,0,-1,0,0.9
805,8,90.0,32.0,6,0,-1,0,0.9
805,9,10.0,89.0,15,0,-1,0,0.1
806,0,100.0,32.0,4,1,0,1,1.0
806,1,100.0,32.0,4,1,0,1,1.0
806,2,100.0,32.0,4,1,0,1,1.0
806,3,90.0,27.0,5,0,-1,0,0.9
806,4,90.0,27.0,5,0,-1,0,0.9
806,5,90.0,27.0,5,0,-1,0,0.9
806,6,90.0,27.0,5,0,-1,0,0.9
806,7,90.0,27.0,5,0,-1,0,0.9
806,8,90.0,32.0,6,0,-1,0,0.9
806,9,-1,-1,-1,-1,-1,-1,-1
807,0,90.0,27.0,5,0,-1,0,0.9
807,1,100.0,37.0,5,1,0,1,1.0
807,2,90.0,27.0,5,0,-1,0,0.9
807,3,90.0,27.0,5,0,-1,0,0.9
807,4,90.0,27.0,5,0,-1,0,0.9
807,5,80.0,31.0,6,0,-1,0,0.8
807,6,30.0,58.0,14,0,-1,0,0.3
807,7,40.0,127.0,22,0,-1,0,0.4
807,8,20.0,205.0,34,0,-1,0,0.2
807,9,10.0,222.0,36,0,-1,0,0.1
808,0,90.0,27.0,5,0,-1,0,0.9
808,1,90.0,27.0,5,0,-1,0,0.9
808,2,90.0,27.0,5,0,-1,0,0.9
808,3,90.0,27.0,5,0,-1,0,0.9
808,4,90.0,27.0,5,0,-1,0,0.9
808,5,90.0,32.0,6,0,-1,0,0.9
808,6,80.0,34.0,6,0,-1,0,0.8
808,7,50.0,80.0,14,0,-1,0,0.5
808,8,40.0,89.0,16,0,-1,0,0.4
808,9,10.0,192.0,33,0,-1,0,0.1
809,0,90.0,27.0,5,0,-1,0,0.9
809,1,90.0,27.0,5,0,-1,0,0.9
809,2,90.0,27.0,5,0,-1,0,0.9
809,3,90.0,27.0,5,0,-1,0,0.9
809,4,90.0,27.0,5,0,-1,0,0.9
809,5,20.0,35.0,6,0,-1,0,0.2
809,6,10.0,64.0,11,0,-1,0,0.1
809,7,80.0,67.0,13,0,-1,0,0.8
809,8,10.0,179.0,32,0,-1,0,0.1
809,9,-1,-1,-1,-1,-1,-1,-1
810,0,100.0,32.0,4,1,0,1,1.0
810,1,100.0,37.0,5,1,0,1,1.0
810,2,90.0,27.0,5,0,-1,0,0.9
810,3,90.0,27.0,5,0,-1,0,0.9
810,4,10.0,254.0,41,0,-1,0,0.1
810,5,30.0,282.0,53,0,-1,0,0.3
810,6,-1,-1,-1,-1,-1,-1,-1
810,7,-1,-1,-1,-1,-1,-1,-1
810,8,-1,-1,-1,-1,-1,-1,-1
810,9,-1,-1,-1,-1,-1,-1,-1
811,0,100.0,32.0,4,1,0,1,1.0
811,1,100.0,32.0,4,1,0,1,1.0
811,2,100.0,37.0,5,1,0,1,1.0
811,3,90.0,27.0,5,0,-1,0,0.9
811,4,90.0,27.0,5,0,-1,0,0.9
811,5,90.0,27.0,5,0,-1,0,0.9
811,6,10.0,148.0,27,0,-1,0,0.1
811,7,10.0,150.0,27,0,-1,0,0.1
811,8,-1,-1,-1,-1,-1,-1,-1
811,9,-1,-1,-1,-1,-1,-1,-1
812,0,100.0,32.0,4,1,0,1,1.0
812,1,90.0,27.0,5,0,-1,0,0.9
812,2,90.0,27.0,5,0,-1,0,0.9
812,3,90.0,27.0,5,0,-1,0,0.9
812,4,90.0,27.0,5,0,-1,0,0.9
812,5,90.0,27.0,5,0,-1,0,0.9
812,6,70.0,58.0,9,0,-1,0,0.7
812,7,20.0,163.0,29,0,-1,0,0.2
812,8,20.0,232.0,39,0,-1,0,0.2
812,9,30.0,337.0,58,0,-1,0,0.3
813,0,100.0,32.0,4,1,0,1,1.0
813,1,10.0,33.0,5,0,-1,0,0.1
813,2,90.0,27.0,5,0,-1,0,0.9
813,3,90.0,32.0,6,0,-1,0,0.9
813,4,80.0,109.0,16,0,-1,0,0.8
813,5,40.0,108.0,18,0,-1,0,0.4
813,6,10.0,204.0,35,0,-1,0,0.1
813,7,10.0,245.0,41,0,-1,0,0.1
813,8,10.0,336.0,58,0,-1,0,0.1
813,9,-1,-1,-1,-1,-1,-1,-1
814,0,100.0,32.0,4,1,0,1,1.0
814,1,100.0,32.0,4,1,0,1,1.0
814,2,100.0,32.0,4,1,0,1,1.0
814,3,100.0,32.0,4,1,0,1,1.0
814,4,80.0,41.0,6,0,-1,0,0.8
814,5,20.0,168.0,28,0,-1,0,0.2
814,6,10.0,262.0,47,0,-1,0,0.1
814,7,10.0,383.0,69,0,-1,0,0.1
814,8,-1,-1,-1,-1,-1,-1,-1
814,9,-1,-1,-1,-1,-1,-1,-1
815,0,100.0,37.0,5,1,0,1,1.0
815,1,100.0,37.0,5,1,0,1,1.0
815,2,70.0,31.0,6,0,-1,0,0.7
815,3,70.0,37.0,6,0,-1,0,0.7
815,4,90.0,32.0,6,0,-1,0,0.9
815,5,80.0,57.0,10,0,-1,0,0.8
815,6,50.0,61.0,11,0,-1,0,0.5
815,7,40.0,64.0,11,0,-1,0,0.4
815,8,10.0,77.0,14,0,-1,0,0.1
815,9,-1,-1,-1,-1,-1,-1,-1
816,0,90.0,27.0,5,0,-1,0,0.9
816,1,90.0,27.0,5,0,-1,0,0.9
816,2,90.0,27.0,5,0,-1,0,0.9
816,3,90.0,27.0,5,0,-1,0,0.9
816,4,60.0,39.0,6,0,-1,0,0.6
816,5,20.0,163.0,29,0,-1,0,0.2
816,6,40.0,258.0,44,0,-1,0,0.4
816,7,30.0,284.0,51,0,-1,0,0.3
816,8,10.0,302.0,54,0,-1,0,0.1
816,9,-1,-1,-1,-1,-1,-1,-1
817,0,100.0,32.0,4,1,0,1,1.0
817,1,90.0,27.0,5,0,-1,0,0.9
817,2,90.0,27.0,5,0,-1,0,0.9
817,3,90.0,27.0,5,0,-1,0,0.9
817,4,90.0,27.0,5,0,-1,0,0.9
817,5,90.0,27.0,5,0,-1,0,0.9
817,6,50.0,111.0,23,0,-1,0,0.5
817,7,20.0,191.0,30,0,-1,0,0.2
817,8,10.0,200.0,40,0,-1,0,0.1
817,9,-1,-1,-1,-1,-1,-1,-1
818,0,100.0,32.0,4,1,0,1,1.0
818,1,100.0,32.0,4,1,0,1,1.0
818,2,100.0,32.0,4,1,0,1,1.0
818,3,90.0,27.0,5,0,-1,0,0.9
818,4,90.0,27.0,5,0,-1,0,0.9
818,5,90.0,27.0,5,0,-1,0,0.9
818,6,100.0,37.0,5,1,0,1,1.0
818,7,90.0,27.0,5,0,-1,0,0.9
818,8,10.0,81.0,17,0,-1,0,0.1
818,9,10.0,216.0,37,0,-1,0,0.1
819,0,100.0,32.0,4,1,0,1,1.0
819,1,90.0,27.0,5,0,-1,0,0.9
819,2,90.0,27.0,5,0,-1,0,0.9
819,3,90.0,27.0,5,0,-1,0,0.9
819,4,90.0,32.0,6,0,-1,0,0.9
819,5,90.0,32.0,6,0,-1,0,0.9
819,6,20.0,221.0,39,0,-1,0,0.2
819,7,-1,-1,-1,-1,-1,-1,-1
819,8,-1,-1,-1,-1,-1,-1,-1
819,9,-1,-1,-1,-1,-1,-1,-1
820,0,100.0,32.0,4,1,0,1,1.0
820,1,100.0,32.0,4,1,0,1,1.0
820,2,100.0,32.0,4,1,0,1,1.0
820,3,100.0,32.0,4,1,0,1,1.0
820,4,90.0,27.0,5,0,-1,0,0.9
820,5,10.0,219.0,40,0,-1,0,0.1
820,6,10.0,347.0,58,0,-1,0,0.1
820,7,10.0,361.0,60,0,-1,0,0.1
820,8,10.0,427.0,74,0,-1,0,0.1
820,9,-1,-1,-1,-1,-1,-1,-1
821,0,100.0,32.0,4,1,0,1,1.0
821,1,100.0,32.0,4,1,0,1,1.0
821,2,30.0,25.0,5,0,-1,0,0.3
821,3,90.0,27.0,5,0,-1,0,0.9
821,4,90.0,27.0,5,0,-1,0,0.9
821,5,10.0,44.0,7,0,-1,0,0.1
821,6,20.0,41.0,8,0,-1,0,0.2
821,7,10.0,99.0,15,0,-1,0,0.1
821,8,10.0,98.0,17,0,-1,0,0.1
821,9,-1,-1,-1,-1,-1,-1,-1
822,0,100.0,32.0,4,1,0,1,1.0
822,1,90.0,27.0,5,0,-1,0,0.9
822,2,90.0,27.0,5,0,-1,0,0.9
822,3,90.0,79.0,12,0,-1,0,0.9
822,4,10.0,94.0,14,0,-1,0,0.1
822,5,10.0,162.0,27,0,-1,0,0.1
822,6,20.0,158.0,29,0,-1,0,0.2
822,7,20.0,193.0,35,0,-1,0,0.2
822,8,40.0,219.0,37,0,-1,0,0.4
822,9,30.0,238.0,42,0,-1,0,0.3
823,0,100.0,32.0,4,1,0,1,1.0
823,1,100.0,32.0,4,1,0,1,1.0
823,2,90.0,27.0,5,0,-1,0,0.9
823,3,90.0,27.0,5,0,-1,0,0.9
823,4,90.0,27.0,5,0,-1,0,0.9
823,5,70.0,63.0,8,0,-1,0,0.7
823,6,30.0,69.0,14,0,-1,0,0.3
823,7,20.0,101.0,17,0,-1,0,0.2
823,8,10.0,179.0,30,0,-1,0,0.1
823,9,20.0,327.0,59,0,-1,0,0.2
824,0,100.0,32.0,4,1,0,1,1.0
824,1,90.0,27.0,5,0,-1,0,0.9
824,2,20.0,29.0,5,0,-1,0,0.2
824,3,90.0,27.0,5,0,-1,0,0.9
824,4,80.0,74.0,12,0,-1,0,0.8
824,5,50.0,87.0,14,0,-1,0,0.5
824,6,20.0,135.0,19,0,-1,0,0.2
824,7,20.0,146.0,24,0,-1,0,0.2
824,8,-1,-1,-1,-1,-1,-1,-1
824,9,-1,-1,-1,-1,-1,-1,-1
825,0,100.0,32.0,4,1,0,1,1.0
825,1,90.0,27.0,5,0,-1,0,0.9
825,2,90.0,27.0,5,0,-1,0,0.9
825,3,90.0,27.0,5,0,-1,0,0.9
825,4,90.0,27.0,5,0,-1,0,0.9
825,5,90.0,27.0,5,0,-1,0,0.9
825,6,60.0,109.0,20,0,-1,0,0.6
825,7,40.0,130.0,24,0,-1,0,0.4
825,8,10.0,129.0,27,0,-1,0,0.1
825,9,60.0,224.0,36,0,-1,0,0.6
826,0,100.0,32.0,4,1,0,1,1.0
826,1,100.0,32.0,4,1,0,1,1.0
826,2,90.0,27.0,5,0,-1,0,0.9
826,3,90.0,27.0,5,0,-1,0,0.9
826,4,90.0,27.0,5,0,-1,0,0.9
826,5,90.0,27.0,5,0,-1,0,0.9
826,6,10.0,156.0,29,0,-1,0,0.1
826,7,20.0,291.0,51,0,-1,0,0.2
826,8,10.0,446.0,79,0,-1,0,0.1
826,9,-1,-1,-1,-1,-1,-1,-1
827,0,100.0,32.0,4,1,0,1,1.0
827,1,100.0,32.0,4,1,0,1,1.0
827,2,100.0,32.0,4,1,0,1,1.0
827,3,100.0,37.0,5,1,0,1,1.0
827,4,90.0,27.0,5,0,-1,0,0.9
827,5,90.0,27.0,5,0,-1,0,0.9
827,6,90.0,27.0,5,0,-1,0,0.9
827,7,30.0,77.0,12,0,-1,0,0.3
827,8,50.0,85.0,15,0,-1,0,0.5
827,9,10.0,200.0,32,0,-1,0,0.1
828,0,100.0,32.0,4,1,0,1,1.0
828,1,90.0,27.0,5,0,-1,0,0.9
828,2,90.0,27.0,5,0,-1,0,0.9
828,3,90.0,27.0,5,0,-1,0,0.9
828,4,90.0,27.0,5,0,-1,0,0.9
828,5,10.0,72.0,15,0,-1,0,0.1
828,6,30.0,133.0,23,0,-1,0,0.3
828,7,30.0,253.0,46,0,-1,0,0.3
828,8,10.0,318.0,58,0,-1,0,0.1
828,9,-1,-1,-1,-1,-1,-1,-1
829,0,100.0,32.0,4,1,0,1,1.0
829,1,100.0,32.0,4,1,0,1,1.0
829,2,90.0,27.0,5,0,-1,0,0.9
829,3,90.0,27.0,5,0,-1,0,0.9
829,4,90.0,27.0,5,0,-1,0,0.9
829,5,90.0,27.0,5,0,-1,0,0.9
829,6,90.0,27.0,5,0,-1,0,0.9
829,7,30.0,357.0,63,0,-1,0,0.3
829,8,10.0,400.0,67,0,-1,0,0.1
829,9,-1,-1,-1,-1,-1,-1,-1
830,0,100.0,32.0,4,1,0,1,1.0
830,1,90.0,27.0,5,0,-1,0,0.9
830,2,90.0,27.0,5,0,-1,0,0.9
830,3,90.0,27.0,5,0,-1,0,0.9
830,4,90.0,27.0,5,0,-1,0,0.9
830,5,90.0,27.0,5,0,-1,0,0.9
830,6,90.0,27.0,5,0,-1,0,0.9
830,7,90.0,48.0,8,0,-1,0,0.9
830,8,10.0,247.0,41,0,-1,0,0.1
830,9,-1,-1,-1,-1,-1,-1,-1
831,0,90.0,27.0,5,0,-1,0,0.9
831,1,20.0,38.0,8,0,-1,0,0.2
831,2,20.0,39.0,9,0,-1,0,0.2
831,3,30.0,125.0,19,0,-1,0,0.3
831,4,30.0,120.0,21,0,-1,0,0.3
831,5,30.0,128.0,22,0,-1,0,0.3
831,6,20.0,195.0,38,0,-1,0,0.2
831,7,10.0,273.0,49,0,-1,0,0.1
831,8,10.0,300.0,52,0,-1,0,0.1
831,9,-1,-1,-1,-1,-1,-1,-1
832,0,90.0,27.0,5,0,-1,0,0.9
832,1,90.0,27.0,5,0,-1,0,0.9
832,2,90.0,27.0,5,0,-1,0,0.9
832,3,90.0,27.0,5,0,-1,0,0.9
832,4,20.0,98.0,15,0,-1,0,0.2
832,5,10.0,122.0,26,0,-1,0,0.1
832,6,10.0,184.0,32,0,-1,0,0.1
832,7,-1,-1,-1,-1,-1,-1,-1
832,8,-1,-1,-1,-1,-1,-1,-1
832,9,-1,-1,-1,-1,-1,-1,-1
833,0,100.0,32.0,4,1,0,1,1.0
833,1,100.0,32.0,4,1,0,1,1.0
833,2,100.0,32.0,4,1,0,1,1.0
833,3,90.0,27.0,5,0,-1,0,0.9
833,4,90.0,27.0,5,0,-1,0,0.9
833,5,20.0,79.0,14,0,-1,0,0.2
833,6,30.0,117.0,19,0,-1,0,0.3
833,7,10.0,330.0,56,0,-1,0,0.1
833,8,10.0,395.0,69,0,-1,0,0.1
833,9,-1,-1,-1,-1,-1,-1,-1
834,0,100.0,32.0,4,1,0,1,1.0
834,1,100.0,32.0,4,1,0,1,1.0
834,2,90.0,27.0,5,0,-1,0,0.9
834,3,90.0,27.0,5,0,-1,0,0.9
834,4,90.0,27.0,5,0,-1,0,0.9
834,5,90.0,27.0,5,0,-1,0,0.9
834,6,80.0,39.0,6,0,-1,0,0.8
834,7,20.0,61.0,9,0,-1,0,0.2
834,8,70.0,58.0,9,0,-1,0,0.7
834,9,-1,-1,-1,-1,-1,-1,-1
835,0,100.0,32.0,4,1,0,1,1.0
835,1,90.0,27.0,5,0,-1,0,0.9
835,2,90.0,27.0,5,0,-1,0,0.9
835,3,90.0,27.0,5,0,-1,0,0.9
835,4,30.0,53.0,8,0,-1,0,0.3
835,5,80.0,101.0,18,0,-1,0,0.8
835,6,10.0,130.0,21,0,-1,0,0.1
835,7,50.0,127.0,23,0,-1,0,0.5
835,8,10.0,371.0,66,0,-1,0,0.1
835,9,-1,-1,-1,-1,-1,-1,-1
836,0,100.0,37.0,5,1,0,1,1.0
836,1,90.0,27.0,5,0,-1,0,0.9
836,2,90.0,27.0,5,0,-1,0,0.9
836,3,90.0,27.0,5,0,-1,0,0.9
836,4,90.0,27.0,5,0,-1,0,0.9
836,5,60.0,63.0,13,0,-1,0,0.6
836,6,40.0,94.0,14,0,-1,0,0.4
836,7,20.0,259.0,48,0,-1,0,0.2
836,8,-1,-1,-1,-1,-1,-1,-1
836,9,-1,-1,-1,-1,-1,-1,-1
837,0,90.0,27.0,5,0,-1,0,0.9
837,1,90.0,27.0,5,0,-1,0,0.9
837,2,90.0,27.0,5,0,-1,0,0.9
837,3,30.0,62.0,9,0,-1,0,0.3
837,4,20.0,102.0,16,0,-1,0,0.2
837,5,40.0,99.0,17,0,-1,0,0.4
837,6,40.0,98.0,17,0,-1,0,0.4
837,7,50.0,97.0,18,0,-1,0,0.5
837,8,20.0,129.0,24,0,-1,0,0.2
837,9,-1,-1,-1,-1,-1,-1,-1
838,0,100.0,32.0,4,1,0,1,1.0
838,1,90.0,27.0,5,0,-1,0,0.9
838,2,90.0,27.0,5,0,-1,0,0.9
838,3,90.0,27.0,5,0,-1,0,0.9
838,4,50.0,36.0,7,0,-1,0,0.5
838,5,40.0,74.0,12,0,-1,0,0.4
838,6,20.0,176.0,30,0,-1,0,0.2
838,7,30.0,258.0,46,0,-1,0,0.3
838,8,10.0,260.0,50,0,-1,0,0.1
838,9,10.0,320.0,54,0,-1,0,0.1
839,0,100.0,32.0,4,1,0,1,1.0
839,1,100.0,32.0,4,1,0,1,1.0
839,2,100.0,32.0,4,1,0,1,1.0
839,3,100.0,32.0,4,1,0,1,1.0
839,4,90.0,27.0,5,0,-1,0,0.9
839,5,90.0,27.0,5,0,-1,0,0.9
839,6,90.0,27.0,5,0,-1,0,0.9
839,7,90.0,27.0,5,0,-1,0,0.9
839,8,10.0,122.0,22,0,-1,0,0.1
839,9,30.0,164.0,30,0,-1,0,0.3
840,0,100.0,32.0,4,1,0,1,1.0
840,1,100.0,32.0,4,1,0,1,1.0
840,2,100.0,37.0,5,1,0,1,1.0
840,3,90.0,27.0,5,0,-1,0,0.9
840,4,100.0,37.0,5,1,0,1,1.0
840,5,90.0,27.0,5,0,-1,0,0.9
840,6,100.0,37.0,5,1,0,1,1.0
840,7,90.0,27.0,5,0,-1,0,0.9
840,8,100.0,37.0,5,1,0,1,1.0
840,9,10.0,427.0,70,0,-1,0,0.1
841,0,100.0,32.0,4,1,0,1,1.0
841,1,90.0,27.0,5,0,-1,0,0.9
841,2,90.0,27.0,5,0,-1,0,0.9
841,3,90.0,27.0,5,0,-1,0,0.9
841,4,90.0,27.0,5,0,-1,0,0.9
841,5,90.0,27.0,5,0,-1,0,0.9
841,6,30.0,65.0,11,0,-1,0,0.3
841,7,30.0,89.0,17,0,-1,0,0.3
841,8,20.0,193.0,27,0,-1,0,0.2
841,9,30.0,204.0,34,0,-1,0,0.3
842,0,100.0,32.0,4,1,0,1,1.0
842,1,100.0,32.0,4,1,0,1,1.0
842,2,90.0,27.0,5,0,-1,0,0.9
842,3,100.0,37.0,5,1,0,1,1.0
842,4,90.0,27.0,5,0,-1,0,0.9
842,5,50.0,26.0,5,0,-1,0,0.5
842,6,50.0,35.0,9,0,-1,0,0.5
842,7,20.0,98.0,17,0,-1,0,0.2
842,8,90.0,125.0,19,0,-1,0,0.9
842,9,10.0,414.0,74,0,-1,0,0.1
843,0,100.0,32.0,4,1,0,1,1.0
843,1,100.0,32.0,4,1,0,1,1.0
843,2,100.0,37.0,5,1,0,1,1.0
843,3,90.0,27.0,5,0,-1,0,0.9
843,4,90.0,27.0,5,0,-1,0,0.9
843,5,90.0,27.0,5,0,-1,0,0.9
843,6,90.0,27.0,5,0,-1,0,0.9
843,7,90.0,27.0,5,0,-1,0,0.9
843,8,30.0,183.0,32,0,-1,0,0.3
843,9,30.0,217.0,33,0,-1,0,0.3
844,0,100.0,32.0,4,1,0,1,1.0
844,1,90.0,27.0,5,0,-1,0,0.9
844,2,90.0,27.0,5,0,-1,0,0.9
844,3,90.0,27.0,5,0,-1,0,0.9
844,4,90.0,27.0,5,0,-1,0,0.9
844,5,90.0,32.0,6,0,-1,0,0.9
844,6,20.0,78.0,13,0,-1,0,0.2
844,7,80.0,72.0,14,0,-1,0,0.8
844,8,30.0,97.0,15,0,-1,0,0.3
844,9,-1,-1,-1,-1,-1,-1,-1
845,0,90.0,27.0,5,0,-1,0,0.9
845,1,90.0,27.0,5,0,-1,0,0.9
845,2,90.0,27.0,5,0,-1,0,0.9
845,3,90.0,27.0,5,0,-1,0,0.9
845,4,90.0,27.0,5,0,-1,0,0.9
845,5,30.0,348.0,63,0,-1,0,0.3
845,6,-1,-1,-1,-1,-1,-1,-1
845,7,-1,-1,-1,-1,-1,-1,-1
845,8,-1,-1,-1,-1,-1,-1,-1
845,9,-1,-1,-1,-1,-1,-1,-1
846,0,100.0,32.0,4,1,0,1,1.0
846,1,100.0,32.0,4,1,0,1,1.0
846,2,90.0,27.0,5,0,-1,0,0.9
846,3,90.0,27.0,5,0,-1,0,0.9
846,4,90.0,27.0,5,0,-1,0,0.9
846,5,70.0,58.0,9,0,-1,0,0.7
846,6,80.0,44.0,9,0,-1,0,0.8
846,7,80.0,75.0,13,0,-1,0,0.8
846,8,30.0,250.0,47,0,-1,0,0.3
846,9,-1,-1,-1,-1,-1,-1,-1
847,0,100.0,32.0,4,1,0,1,1.0
847,1,100.0,32.0,4,1,0,1,1.0
847,2,90.0,27.0,5,0,-1,0,0.9
847,3,90.0,27.0,5,0,-1,0,0.9
847,4,90.0,27.0,5,0,-1,0,0.9
847,5,90.0,27.0,5,0,-1,0,0.9
847,6,10.0,167.0,30,0,-1,0,0.1
847,7,10.0,176.0,32,0,-1,0,0.1
847,8,-1,-1,-1,-1,-1,-1,-1
847,9,-1,-1,-1,-1,-1,-1,-1
848,0,30.0,20.0,3,0,-1,0,0.3
848,1,100.0,32.0,4,1,0,1,1.0
848,2,90.0,27.0,5,0,-1,0,0.9
848,3,90.0,27.0,5,0,-1,0,0.9
848,4,90.0,27.0,5,0,-1,0,0.9
848,5,90.0,27.0,5,0,-1,0,0.9
848,6,90.0,27.0,5,0,-1,0,0.9
848,7,20.0,49.0,11,0,-1,0,0.2
848,8,30.0,90.0,15,0,-1,0,0.3
848,9,20.0,191.0,30,0,-1,0,0.2
849,0,10.0,10.0,3,0,-1,0,0.1
849,1,100.0,32.0,4,1,0,1,1.0
849,2,100.0,32.0,4,1,0,1,1.0
849,3,90.0,27.0,5,0,-1,0,0.9
849,4,90.0,27.0,5,0,-1,0,0.9
849,5,90.0,27.0,5,0,-1,0,0.9
849,6,90.0,27.0,5,0,-1,0,0.9
849,7,40.0,67.0,13,0,-1,0,0.4
849,8,10.0,316.0,55,0,-1,0,0.1
849,9,10.0,364.0,65,0,-1,0,0.1
850,0,100.0,32.0,4,1,0,1,1.0
850,1,100.0,32.0,4,1,0,1,1.0
850,2,100.0,32.0,4,1,0,1,1.0
850,3,100.0,32.0,4,1,0,1,1.0
850,4,90.0,27.0,5,0,-1,0,0.9
850,5,90.0,27.0,5,0,-1,0,0.9
850,6,10.0,262.0,49,0,-1,0,0.1
850,7,-1,-1,-1,-1,-1,-1,-1
850,8,-1,-1,-1,-1,-1,-1,-1
850,9,-1,-1,-1,-1,-1,-1,-1
851,0,100.0,32.0,4,1,0,1,1.0
851,1,100.0,32.0,4,1,0,1,1.0
851,2,100.0,32.0,4,1,0,1,1.0
851,3,100.0,32.0,4,1,0,1,1.0
851,4,90.0,27.0,5,0,-1,0,0.9
851,5,90.0,32.0,6,0,-1,0,0.9
851,6,50.0,74.0,10,0,-1,0,0.5
851,7,20.0,115.0,17,0,-1,0,0.2
851,8,20.0,159.0,24,0,-1,0,0.2
851,9,50.0,269.0,48,0,-1,0,0.5
852,0,100.0,32.0,4,1,0,1,1.0
852,1,100.0,32.0,4,1,0,1,1.0
852,2,100.0,32.0,4,1,0,1,1.0
852,3,100.0,37.0,5,1,0,1,1.0
852,4,90.0,27.0,5,0,-1,0,0.9
852,5,90.0,27.0,5,0,-1,0,0.9
852,6,10.0,180.0,31,0,-1,0,0.1
852,7,10.0,166.0,32,0,-1,0,0.1
852,8,-1,-1,-1,-1,-1,-1,-1
852,9,-1,-1,-1,-1,-1,-1,-1
853,0,100.0,32.0,4,1,0,1,1.0
853,1,100.0,32.0,4,1,0,1,1.0
853,2,100.0,32.0,4,1,0,1,1.0
853,3,90.0,27.0,5,0,-1,0,0.9
853,4,90.0,27.0,5,0,-1,0,0.9
853,5,90.0,27.0,5,0,-1,0,0.9
853,6,90.0,27.0,5,0,-1,0,0.9
853,7,90.0,27.0,5,0,-1,0,0.9
853,8,40.0,78.0,12,0,-1,0,0.4
853,9,-1,-1,-1,-1,-1,-1,-1
854,0,100.0,32.0,4,1,0,1,1.0
854,1,90.0,27.0,5,0,-1,0,0.9
854,2,90.0,27.0,5,0,-1,0,0.9
854,3,90.0,27.0,5,0,-1,0,0.9
854,4,90.0,32.0,6,0,-1,0,0.9
854,5,30.0,121.0,18,0,-1,0,0.3
854,6,40.0,229.0,39,0,-1,0,0.4
854,7,20.0,264.0,45,0,-1,0,0.2
854,8,10.0,457.0,81,0,-1,0,0.1
854,9,10.0,443.0,82,0,-1,0,0.1
855,0,100.0,32.0,4,1,0,1,1.0
855,1,100.0,32.0,4,1,0,1,1.0
855,2,90.0,27.0,5,0,-1,0,0.9
855,3,90.0,27.0,5,0,-1,0,0.9
855,4,90.0,27.0,5,0,-1,0,0.9
855,5,90.0,27.0,5,0,-1,0,0.9
855,6,90.0,27.0,5,0,-1,0,0.9
855,7,90.0,27.0,5,0,-1,0,0.9
855,8,100.0,37.0,5,1,0,1,1.0
855,9,30.0,146.0,24,0,-1,0,0.3
856,0,100.0,32.0,4,1,0,1,1.0
856,1,100.0,32.0,4,1,0,1,1.0
856,2,90.0,27.0,5,0,-1,0,0.9
856,3,90.0,27.0,5,0,-1,0,0.9
856,4,90.0,32.0,6,0,-1,0,0.9
856,5,10.0,104.0,19,0,-1,0,0.1
856,6,20.0,171.0,31,0,-1,0,0.2
856,7,20.0,173.0,31,0,-1,0,0.2
856,8,40.0,241.0,41,0,-1,0,0.4
856,9,-1,-1,-1,-1,-1,-1,-1
857,0,100.0,32.0,4,1,0,1,1.0
857,1,100.0,32.0,4,1,0,1,1.0
857,2,90.0,27.0,5,0,-1,0,0.9
857,3,90.0,27.0,5,0,-1,0,0.9
857,4,90.0,32.0,6,0,-1,0,0.9
857,5,30.0,90.0,16,0,-1,0,0.3
857,6,10.0,167.0,26,0,-1,0,0.1
857,7,30.0,234.0,38,0,-1,0,0.3
857,8,-1,-1,-1,-1,-1,-1,-1
857,9,-1,-1,-1,-1,-1,-1,-1
858,0,100.0,32.0,4,1,0,1,1.0
858,1,100.0,32.0,4,1,0,1,1.0
858,2,90.0,27.0,5,0,-1,0,0.9
858,3,90.0,27.0,5,0,-1,0,0.9
858,4,90.0,27.0,5,0,-1,0,0.9
858,5,90.0,27.0,5,0,-1,0,0.9
858,6,100.0,37.0,5,1,0,1,1.0
858,7,10.0,111.0,17,0,-1,0,0.1
858,8,30.0,101.0,17,0,-1,0,0.3
858,9,30.0,206.0,36,0,-1,0,0.3
859,0,70.0,12.0,2,0,-1,0,0.7
859,1,30.0,20.0,3,0,-1,0,0.3
859,2,100.0,32.0,4,1,0,1,1.0
859,3,100.0,32.0,4,1,0,1,1.0
859,4,90.0,27.0,5,0,-1,0,0.9
859,5,90.0,32.0,6,0,-1,0,0.9
859,6,10.0,42.0,7,0,-1,0,0.1
859,7,30.0,88.0,17,0,-1,0,0.3
859,8,20.0,192.0,37,0,-1,0,0.2
859,9,10.0,334.0,61,0,-1,0,0.1
860,0,100.0,32.0,4,1,0,1,1.0
860,1,100.0,32.0,4,1,0,1,1.0
860,2,100.0,32.0,4,1,0,1,1.0
860,3,90.0,27.0,5,0,-1,0,0.9
860,4,90.0,27.0,5,0,-1,0,0.9
860,5,90.0,27.0,5,0,-1,0,0.9
860,6,90.0,32.0,6,0,-1,0,0.9
860,7,30.0,115.0,20,0,-1,0,0.3
860,8,20.0,114.0,23,0,-1,0,0.2
860,9,50.0,112.0,23,0,-1,0,0.5
